Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar
263.53323316574097	30	-2940.4211	324.2519	-2285.805	-3541.1243	1365.582228846691	740.4117119825205	6.84	7.0910416666666665	4126875.9458561777	18800291.405068275	0.0675	0.07104166666666667	-3076.8835	38.34258	-3026.8699	-3120.0344	-3082.1562	477.06415	-2424.424	-3541.1243	-3015.0876	258.93433	-2653.9485	-3248.139	-2792.136	376.47687	-2470.8284	-3320.4492	-2991.0242	288.16336	-2683.2969	-3376.2644	-2946.4006	176.58122	-2709.8804	-3134.051	-2596.7378	234.60503	-2285.805	-2852.4531	-3022.9446	200.5353	-2801.7588	-3287.2556	1200	37200
272.450560092926	31	-2980.581	298.53146	-2295.8623	-3496.968	1687.40058904149	738.8063505953451	7.8308333333333335	7.121354166666666	9324293.54500898	74022966.97878917	0.0825	0.0675	-2745.4353	357.27405	-2295.8623	-3169.922	-3033.2861	247.64711	-2690.819	-3268.009	-2917.7244	67.45977	-2825.4106	-2984.7346	-2981.9675	152.69453	-2770.5146	-3125.631	-2997.031	467.6532	-2335.7717	-3337.7385	-2861.8313	234.44366	-2537.9058	-3085.03	-3061.6355	154.64136	-2928.6924	-3278.4917	-3245.7385	212.78174	-2976.6772	-3496.968	1200	38400
280.7389988899231	32	-2937.5579	283.5849	-2350.6206	-3433.8901	1492.9026682516017	741.699462783026	7.510000000000001	7.1698958333333325	368616.9004268696	4090825.3248266764	0.11083333333333334	0.07427083333333334	-2957.2903	168.88705	-2745.489	-3158.7913	-2852.2625	104.83672	-2771.4165	-3000.3147	-3296.5564	25.996778	-3271.6306	-3332.4238	-2757.8923	191.1421	-2609.3826	-3027.753	-2913.0625	165.46825	-2683.3184	-3066.4417	-2964.546	9.527241	-2955.6882	-2977.7673	-3020.5427	367.155	-2541.7253	-3433.8901	-2738.3132	433.16	-2350.6206	-3342.9053	1200	39600
289.0269091129303	33	-3060.1016	270.72217	-2471.666	-3413.555	1494.9019056803106	763.2078436804132	6.8066666666666675	6.756770833333333	36134187.56277815	10110731.534947244	0.09500000000000001	0.06552083333333333	-3084.341	56.125687	-3008.1091	-3141.6052	-3093.6008	351.71588	-2603.8086	-3413.555	-2992.155	237.03058	-2730.7507	-3304.588	-2728.5442	213.93658	-2471.666	-2995.4155	-2972.664	167.87971	-2757.4966	-3167.1536	-3262.9678	191.74625	-2991.8018	-3399.8584	-3271.6797	99.73379	-3152.986	-3397.0122	-3074.862	269.4075	-2727.3132	-3383.8325	1200	40800
297.4872488975525	34	-2876.51	313.86716	-2100.2378	-3498.148	1375.007397098959	760.6392654609332	6.114999999999999	7.396770833333334	8525393.606509555	6286197.427029826	0.08416666666666667	0.07583333333333332	-3188.8223	298.1486	-2786.012	-3498.148	-2677.2969	59.39566	-2624.34	-2760.2417	-3115.9612	214.31978	-2876.7349	-3396.7498	-2749.3157	196.54619	-2607.8643	-3027.2593	-2851.538	54.915997	-2780.895	-2914.8027	-2620.4666	429.2558	-2100.2378	-3151.528	-2720.0637	258.54193	-2363.5068	-2968.4583	-3088.6155	103.00947	-2944.889	-3181.056	1200	42000
305.92325353622437	35	-3074.7375	256.08115	-2584.501	-3554.2502	1484.0050874399076	735.6591499383285	7.06	6.806562499999999	62580470.58580413	14665240.13721431	0.08749999999999998	0.07114583333333334	-2929.9456	219.39886	-2774.5273	-3240.2224	-3184.652	117.22381	-3077.8845	-3347.866	-2991.5847	356.37186	-2584.501	-3452.4463	-3133.3591	297.69342	-2914.5498	-3554.2502	-3174.5156	209.8961	-2901.4075	-3411.7847	-3108.1882	118.58655	-2979.6953	-3265.769	-2993.502	248.11554	-2646.0208	-3209.4858	-3082.1545	257.5166	-2873.712	-3444.999	1200	43200
314.29377937316895	36	-3048.7136	332.92416	-2370.3145	-3855.5818	1408.5672850542267	755.1810367445363	6.5683333333333325	6.909791666666666	10460499.826833965	74544189.29214607	0.06416666666666666	0.07364583333333334	-3122.513	120.51295	-2979.7769	-3274.5337	-3657.4192	227.69672	-3338.526	-3855.5818	-3077.779	244.19997	-2795.8767	-3391.498	-2982.8015	223.21106	-2756.0486	-3286.3677	-3054.5974	72.25987	-2985.3997	-3154.319	-3032.083	203.11166	-2824.5757	-3307.8455	-2764.6472	144.66629	-2638.6309	-2967.2349	-2697.8682	241.29274	-2370.3145	-2944.4985	1200	44400
323.18545413017273	37	-2967.8428	249.80545	-2402.4375	-3467.324	1477.5186046516008	729.1741822722928	6.297499999999999	7.007604166666667	4275793.069092047	21259749.579693254	0.07166666666666667	0.07916666666666666	-2897.5212	116.38203	-2785.8708	-3058.0737	-2840.253	226.10551	-2592.7805	-3139.3562	-2715.8943	223.93063	-2402.4375	-2911.687	-3153.3633	225.06512	-2951.0725	-3467.324	-2872.8215	249.87686	-2667.7683	-3224.592	-3216.3533	139.92456	-3027.1672	-3361.194	-3024.0227	200.16708	-2802.9685	-3287.689	-3022.5134	124.97362	-2918.1248	-3198.2183	1200	45600
332.0388979911804	38	-2957.4124	326.42737	-2456.2747	-3583.3076	1541.6705641832816	727.1842264903468	7.547499999999999	7.110729166666666	8863325.119195716	29713215.83018549	0.06166666666666667	0.06697916666666666	-2821.4326	405.96704	-2506.412	-3394.6174	-2834.6628	225.76166	-2638.2505	-3150.858	-2884.8206	202.24501	-2615.652	-3103.1653	-3219.8645	481.92178	-2538.8386	-3583.3076	-3142.4553	116.51788	-2980.3816	-3249.2544	-2821.377	202.08522	-2538.6833	-2999.0676	-2840.665	283.9066	-2456.2747	-3133.2966	-3094.0227	189.06105	-2830.3997	-3264.477	1200	46800
340.54855966567993	39	-2995.6523	273.6695	-2579.2324	-3492.027	1616.8035605687764	768.7295945141453	7.139166666666667	6.9575	393425.00600428175	70848040.20610826	0.043333333333333335	0.06666666666666667	-2995.5686	309.0982	-2621.9177	-3378.8662	-2919.9465	253.85457	-2579.2324	-3188.2761	-2851.3918	141.52675	-2656.108	-2987.0188	-3130.496	232.19455	-2802.9746	-3314.717	-3038.2039	321.0037	-2657.28	-3442.5298	-3121.1702	334.5779	-2681.257	-3492.027	-3111.9988	97.00099	-2978.045	-3204.5896	-2796.4436	159.14072	-2614.801	-3002.3438	1200	48000
